rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_target,system,disk_published,p_thick_published,has_measured_velocity,disk,P_thick,paper_category_target,pre_visual_category_count,category_excess_before_visual_qc,paper_membership_status,berger_mass,berger_teff,berger_logg,berger_feh,berger_rad,rho_log,rho_log_upper,rho_log_lower,berger_age,berger2018_teff,berger2018_rad,berger2018_evol,berger2018_bin,archive_result_target_available,cloud_result_target_available,any_result_target_available,preferred_result_source,posterior_file,posterior_source,transit_fit_source,impact_mode,qc_primary_exclude,qc_reasons,posterior_status
1035,10055126,K01608.01,Kepler-311 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.17617167,3.418e-05,-3.418e-05,138.71393,0.00304,-0.00304,2454971.714,0.00304,-0.00304,0.0,,,,,,0.107,0.324,-0.107,4.2642,0.0897,-0.0897,,,,206.9,6.5,-6.5,0.01313,0.000393,-0.000295,1.02261,0.02626,-0.36419,LS+MCMC,1.66,0.26,-0.24,0.085,,,89.63,,,960.0,,,200.99,89.44,-64.92,16.573,0.426,-0.426,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,5.611516,29.118622,34.3,3,146.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.718,Mandel and Agol (2002 ApJ 580 171),,,010/010055/010055126/dv/kplr010055126-20160209194854_dvr.pdf,010/010055/010055126/dv/kplr010055126-001-20160209194854_dvs.pdf,5903.0,106.0,-117.0,4.3,0.15,-0.1,-0.1,0.15,-0.15,1.156,0.185,-0.166,0.974,0.082,-0.062,,,,q1_q17_dr25_stellar,282.06128,47.085491,13.797,14.147,13.726,13.647,13.591,12.751,12.47,12.418,0.018,18.804095,1.4e-05,47.08568,0.00013,0.32,0.51,0.68,0.45,-8e-05,0.0001,-0.000128,9e-05,-0.25,0.18,0.13,0.21,0.29,0.21,-0.28,0.21,0.19,0.22,0.34,0.25,K01608,multi,thin,0.1233,True,thin,0.1233,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.101,6127.9,4.371,-0.05,1.132,-0.124,-1.165,-1.13,2.28,5897.0,1.157,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K01608_K01608_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
1036,10055126,K01608.02,Kepler-311 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.7383992,0.0001172,-0.0001172,133.28544,0.00499,-0.00499,2454966.285,0.00499,-0.00499,0.0,,,,,,0.732,0.011,-0.535,4.894,0.136,-0.136,,,,168.1,8.9,-8.9,0.01279,0.002089,-0.000996,0.48868,0.91703,-0.07342,LS+MCMC,1.61,0.26,-0.23,0.1417,,,88.06,,,744.0,,,72.32,32.18,-23.36,21.6,10.1,-10.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,q1_q17_dr25_koi,4.2815266,15.556038,20.3,3,63.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8902,Mandel and Agol (2002 ApJ 580 171),,,010/010055/010055126/dv/kplr010055126-20160209194854_dvr.pdf,010/010055/010055126/dv/kplr010055126-002-20160209194854_dvs.pdf,5903.0,106.0,-117.0,4.3,0.15,-0.1,-0.1,0.15,-0.15,1.156,0.185,-0.166,0.974,0.082,-0.062,,,,q1_q17_dr25_stellar,282.06128,47.085491,13.797,14.147,13.726,13.647,13.591,12.751,12.47,12.418,0.001,18.804058,2.6e-05,47.08594,0.00023,-1.04,0.96,1.62,0.84,0.00014,0.00014,-0.00024,0.00013,0.26,0.82,0.12,0.56,0.28,0.84,0.25,0.75,0.23,0.49,0.34,0.72,K01608,multi,thin,0.1233,True,thin,0.1233,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.101,6127.9,4.371,-0.05,1.132,-0.124,-1.165,-1.13,2.28,5897.0,1.157,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K01608_K01608_02_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
4979,6975129,K01628.02,Kepler-312 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.772451066,6.597e-06,-6.597e-06,132.08668,0.00314,-0.00314,2454965.087,0.00314,-0.00314,0.0,,,,,,0.006,0.444,-0.006,2.4592,0.0976,-0.0976,,,,79.2,4.1,-4.1,0.008154,0.000337,-0.000246,1.04708,0.11023,-0.37756,LS+MCMC,1.02,0.18,-0.06,0.0307,,,89.94,,,1685.0,,,1904.34,895.31,-358.03,5.582,0.588,-0.588,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3022,0.3344,q1_q17_dr25_koi,4.697103,21.7057,22.4,3,741.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7701,Mandel and Agol (2002 ApJ 580 171),,,006/006975/006975129/dv/kplr006975129-20160209194854_dvr.pdf,006/006975/006975129/dv/kplr006975129-002-20160209194854_dvs.pdf,6243.0,99.0,-136.0,4.406,0.026,-0.136,0.21,0.15,-0.2,1.149,0.201,-0.067,1.226,0.076,-0.102,,,,q1_q17_dr25_stellar,298.39575,42.459751,12.949,13.355,12.895,12.775,12.729,11.902,11.664,11.596,0.679,19.89305,1.1e-05,42.45977,0.0001,-0.04,0.43,0.07,0.38,2e-05,3.4e-05,5e-06,3e-05,-0.16,0.2,-0.14,0.24,0.21,0.26,-0.01,0.22,0.05,0.23,0.06,0.21,K01628,multi,thin,0.0637,True,thin,0.0637,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.365,6325.1,4.119,0.154,1.679,-0.547,-1.563,-1.61,2.24,6224.0,1.699,1.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K01628_K01628_02_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
1098,6975129,K01628.01,Kepler-312 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.74733983,4.316e-05,-4.316e-05,147.10553,0.00171,-0.00171,2454980.106,0.00171,-0.00171,0.0,,,,,,0.595,0.015,-0.484,3.4444,0.0646,-0.0646,,,,480.7,11.1,-11.1,0.020906,0.003884,-0.000774,2.33083,1.70116,-1.6837,LS+MCMC,2.62,0.46,-0.15,0.1531,,,89.06,,,754.0,,,76.57,36.0,-14.39,36.4,13.3,-13.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3022,0.3344,q1_q17_dr25_koi,9.182446,41.21705,47.1,3,66.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.407,Mandel and Agol (2002 ApJ 580 171),,,006/006975/006975129/dv/kplr006975129-20160209194854_dvr.pdf,006/006975/006975129/dv/kplr006975129-001-20160209194854_dvs.pdf,6243.0,99.0,-136.0,4.406,0.026,-0.136,0.21,0.15,-0.2,1.149,0.201,-0.067,1.226,0.076,-0.102,,,,q1_q17_dr25_stellar,298.39575,42.459751,12.949,13.355,12.895,12.775,12.729,11.902,11.664,11.596,0.001,19.8930396,5.8e-06,42.459815,5.4e-05,-0.44,0.23,0.23,0.2,0.0003,0.00011,-4.4e-05,9.1e-05,0.01,0.21,-0.07,0.25,0.07,0.25,0.06,0.22,0.14,0.26,0.15,0.27,K01628,multi,thin,0.0637,True,thin,0.0637,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.365,6325.1,4.119,0.154,1.679,-0.547,-1.563,-1.61,2.24,6224.0,1.699,1.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K01628_K01628_01_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
7278,6975129,K01628.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_DV,37.8404232,0.0002658,-0.0002658,146.77624,0.00572,-0.00572,2454979.776,0.00572,-0.00572,0.0,,,,,,0.211,0.233,-0.211,6.408,0.165,-0.165,,,,232.6,10.5,-10.5,0.014016,0.000507,-0.000397,1.18367,0.17605,-0.34735,LS+MCMC,1.76,0.31,-0.1,0.2363,,,89.73,,,607.0,,,32.14,15.12,-6.04,44.75,6.7,-6.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3022,0.3344,q1_q17_dr25_koi,4.792785,11.792474,23.7,3,38.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1663,Mandel and Agol (2002 ApJ 580 171),,,006/006975/006975129/dv/kplr006975129-20160209194854_dvr.pdf,006/006975/006975129/dv/kplr006975129-003-20160209194854_dvs.pdf,6243.0,99.0,-136.0,4.406,0.026,-0.136,0.21,0.15,-0.2,1.149,0.201,-0.067,1.226,0.076,-0.102,,,,q1_q17_dr25_stellar,298.39575,42.459751,12.949,13.355,12.895,12.775,12.729,11.902,11.664,11.596,0.441,19.893052,1.3e-05,42.45987,0.00012,0.06,0.52,0.42,0.42,3e-05,0.00011,-6.1e-05,9.2e-05,-0.19,0.22,0.0,0.37,0.19,0.22,-0.11,0.24,0.19,0.37,0.22,0.29,K01628,multi,thin,0.0637,True,thin,0.0637,862,883,21,candidate_in_category_with_unpublished_final_rejections,1.365,6325.1,4.119,0.154,1.679,-0.547,-1.563,-1.61,2.24,6224.0,1.699,1.0,0.0,False,True,True,cloud_missing_run,untracked_local_posterior/published_inventory_cloud_equal_50k/K01628_K01628_03_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
1286,6616218,K01692.02,Kepler-314 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.959,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.46106962,1.28e-05,-1.28e-05,133.32138,0.00431,-0.00431,2454966.321,0.00431,-0.00431,0.0,,,,,,0.575,0.366,-0.356,2.184,0.11,-0.11,,,,84.2,5.3,-5.3,0.008661,0.002724,-0.000431,1.15264,1.15361,-0.02648,LS+MCMC,0.84,0.1,-0.04,0.0354,,,85.4,,,1195.0,,,483.09,164.9,-73.83,7.17,2.4,-2.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,3.7759464,17.796751,18.0,2,242.0,2.0,q1_q17_dr25_tce,10011001100110011000000000000000,0.2091,Mandel and Agol (2002 ApJ 580 171),,,006/006616/006616218/dv/kplr006616218-20160209194854_dvr.pdf,006/006616/006616218/dv/kplr006616218-002-20160209194854_dvs.pdf,5418.0,98.0,-108.0,4.534,0.024,-0.102,0.28,0.15,-0.15,0.886,0.104,-0.037,0.978,0.037,-0.067,,,,q1_q17_dr25_stellar,294.6741,42.075581,12.557,13.126,12.459,12.313,12.205,11.242,10.85,10.778,0.004,19.644942,1.1e-05,42.07581,0.00011,0.05,0.46,0.84,0.39,1.3e-05,3.7e-05,-5.7e-05,3.1e-05,-0.18,0.28,0.7,0.43,0.72,0.4,-0.1,0.28,0.88,0.39,0.88,0.39,K01692,multi,thin,0.048,True,thin,0.048,862,883,21,candidate_in_category_with_unpublished_final_rejections,0.942,5241.6,4.504,0.332,0.897,0.112,-1.03,-0.947,4.49,5440.0,0.882,0.0,2.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K01692_K01692_02_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
1268,6616218,K01692.01,Kepler-314 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.960400011,4.39e-06,-4.39e-06,137.265171,0.000636,-0.000636,2454970.265,0.000636,-0.000636,0.0,,,,,,0.8,0.077,-0.553,2.8617,0.0441,-0.0441,,,,828.3,7.3,-7.3,0.029409,0.00016,-0.002785,0.59047,1.6615,-0.00333,LS+MCMC,2.85,0.33,-0.12,0.0639,,,85.57,,,890.0,,,148.26,50.61,-22.66,10.35,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2193,0.4785,q1_q17_dr25_koi,18.942575,135.83038,126.1,2,104.0,1.0,q1_q17_dr25_tce,10011001100110011000000000000000,0.4196,Mandel and Agol (2002 ApJ 580 171),,,006/006616/006616218/dv/kplr006616218-20160209194854_dvr.pdf,006/006616/006616218/dv/kplr006616218-001-20160209194854_dvs.pdf,5418.0,98.0,-108.0,4.534,0.024,-0.102,0.28,0.15,-0.15,0.886,0.104,-0.037,0.978,0.037,-0.067,,,,q1_q17_dr25_stellar,294.6741,42.075581,12.557,13.126,12.459,12.313,12.205,11.242,10.85,10.778,0.225,19.6449473,1.7e-06,42.075601,1.6e-05,0.266,0.068,0.077,0.058,-4.1e-05,5.6e-05,3.5e-05,5e-05,-0.074,0.092,0.0,0.12,0.074,0.092,0.038,0.093,0.2,0.12,0.2,0.13,K01692,multi,thin,0.048,True,thin,0.048,862,883,21,candidate_in_category_with_unpublished_final_rejections,0.942,5241.6,4.504,0.332,0.897,0.112,-1.03,-0.947,4.49,5440.0,0.882,0.0,2.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K01692_K01692_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
1310,7703955,K01707.01,Kepler-315 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,96.109323,0.002032,-0.002032,187.699,0.0101,-0.0101,2455020.699,0.0101,-0.0101,0.0,,,,,,0.948,0.04,-0.535,9.877,0.784,-0.784,,,,982.3,48.3,-48.3,0.036533,0.000954,-0.008185,0.06199,1.00057,-0.03662,LS+MCMC,4.01,0.54,-0.54,0.3928,,,88.26,,,409.0,,,6.59,2.54,-2.0,31.2,15.2,-15.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,q1_q17_dr25_koi,8.031778,21.122614,28.7,2,14.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7504,Mandel and Agol (2002 ApJ 580 171),,,007/007703/007703955/dv/kplr007703955-20160209194854_dvr.pdf,007/007703/007703955/dv/kplr007703955-001-20160209194854_dvs.pdf,5792.0,104.0,-104.0,4.375,0.126,-0.103,-0.26,0.15,-0.15,1.005,0.136,-0.136,0.875,0.07,-0.051,,,,q1_q17_dr25_stellar,298.0231,43.363522,15.321,15.883,15.278,15.079,14.936,13.982,13.622,13.581,0.829,19.8682,1.4e-05,43.36351,0.00015,-0.29,0.56,-0.05,0.54,0.00021,0.00052,-2e-05,0.00052,0.52,0.23,-0.16,0.22,0.55,0.23,0.53,0.25,-0.2,0.22,0.57,0.25,K01707,multi,thin,0.0458,False,thin,0.0458,862,883,21,candidate_in_category_with_unpublished_final_rejections,0.886,5766.0,4.353,-0.248,1.033,-0.102,-0.921,-1.02,9.41,5683.0,1.049,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K01707_K01707_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
5011,6209677,K01750.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.53742164,1.271e-05,-1.271e-05,132.34623,0.0045,-0.0045,2454965.346,0.0045,-0.0045,0.0,,,,,,0.285,0.17,-0.285,1.563,0.133,-0.133,,,,104.5,9.7,-9.7,0.009301,0.000567,-0.000516,5.11255,1.76474,-2.28714,LS+MCMC,0.93,0.1,-0.06,0.0355,,,88.64,,,1220.0,,,525.68,162.93,-96.27,12.03,4.2,-4.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,3.6012197,10.3343725,12.8,2,500.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8479,Mandel and Agol (2002 ApJ 580 171),,,006/006209/006209677/dv/kplr006209677-20160209194854_dvr.pdf,006/006209/006209677/dv/kplr006209677-002-20160209194854_dvs.pdf,5447.0,81.0,-81.0,4.481,0.053,-0.098,0.16,0.15,-0.15,0.917,0.102,-0.063,0.928,0.048,-0.053,,,,q1_q17_dr25_stellar,293.30023,41.523338,14.8,15.335,14.76,14.57,14.481,13.624,13.23,13.186,0.09,19.553331,3.3e-05,41.52338,0.00035,-0.7,1.3,0.1,1.3,9e-05,0.00011,-0.00011,0.00011,-0.5,1.0,0.2,0.28,0.49,0.97,-0.27,0.92,0.12,0.29,0.3,0.88,K01750,multi,thin,0.0881,True,thin,0.0881,862,883,21,candidate_in_category_with_unpublished_final_rejections,0.975,5580.7,4.485,0.102,0.934,0.074,-1.023,-0.957,2.95,5450.0,0.945,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K01750_K01750_02_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
1106,6209677,K01750.01,Kepler-948 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.76845639,4.111e-05,-4.111e-05,138.06602,0.00403,-0.00403,2454971.066,0.00403,-0.00403,0.0,,,,,,0.353,0.124,-0.353,3.689,0.128,-0.128,,,,217.8,10.2,-10.2,0.013457,0.000459,-0.000586,1.12282,0.39034,-0.28031,LS+MCMC,1.35,0.15,-0.1,0.0749,,,88.68,,,841.0,,,118.09,36.6,-21.63,15.3,5.3,-5.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,4.3469543,20.465412,23.6,2,173.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6776,Mandel and Agol (2002 ApJ 580 171),,,006/006209/006209677/dv/kplr006209677-20160209194854_dvr.pdf,006/006209/006209677/dv/kplr006209677-001-20160209194854_dvs.pdf,5447.0,81.0,-81.0,4.481,0.053,-0.098,0.16,0.15,-0.15,0.917,0.102,-0.063,0.928,0.048,-0.053,,,,q1_q17_dr25_stellar,293.30023,41.523338,14.8,15.335,14.76,14.57,14.481,13.624,13.23,13.186,0.004,19.553372,1.5e-05,41.52328,0.00016,0.92,0.61,-0.2,0.58,-0.00013,0.00013,-0.00019,0.00012,-0.03,0.24,-0.01,0.2,0.04,0.24,0.11,0.22,-0.11,0.26,0.16,0.23,K01750,multi,thin,0.0881,True,thin,0.0881,862,883,21,candidate_in_category_with_unpublished_final_rejections,0.975,5580.7,4.485,0.102,0.934,0.074,-1.023,-0.957,2.95,5450.0,0.945,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K01750_K01750_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
1143,9729691,K01751.01,Kepler-949 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.689301216,9.801e-06,-9.801e-06,133.661284,0.000867,-0.000867,2454966.661,0.000867,-0.000867,0.0,,,,,,0.029,0.379,-0.029,2.563,0.0313,-0.0313,,,,1117.0,17.4,-17.4,0.029843,0.000773,-0.000428,4.75215,0.04705,-1.41718,LS+MCMC,2.92,0.6,-0.42,0.0774,,,89.94,,,782.0,,,88.24,59.32,-31.32,26.669,0.264,-0.264,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,q1_q17_dr25_koi,10.483351,61.405857,70.9,2,126.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.4481,Mandel and Agol (2002 ApJ 580 171),,,009/009729/009729691/dv/kplr009729691-20160209194854_dvr.pdf,009/009729/009729691/dv/kplr009729691-001-20160209194854_dvs.pdf,5211.0,181.0,-163.0,4.447,0.12,-0.18,0.08,0.25,-0.3,0.895,0.186,-0.129,0.817,0.104,-0.064,,,,q1_q17_dr25_stellar,298.60788,46.453678,14.548,15.249,14.433,14.248,14.055,13.063,12.627,12.519,0.672,19.9071895,5.3e-06,46.453655,5.7e-05,-0.09,0.2,-0.09,0.2,0.00013,0.00022,5e-05,0.00023,-0.044,0.093,-0.157,0.097,0.16,0.1,-0.136,0.096,-0.178,0.1,0.22,0.11,K01751,multi,thin,0.0642,True,thin,0.0642,862,883,21,candidate_in_category_with_unpublished_final_rejections,0.792,5111.6,4.579,-0.146,0.755,0.261,-0.917,-0.826,,5130.0,0.75,0.0,0.0,True,True,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K01751_K01751_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
1144,9729691,K01751.02,Kepler-949 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,20.99757968,3.334e-05,-3.334e-05,132.05689,0.0013,-0.0013,2454965.057,0.0013,-0.0013,0.0,,,,,,0.277,0.161,-0.277,2.454,0.0472,-0.0472,,,,1131.8,27.0,-27.0,0.030358,0.000739,-0.000808,11.72011,2.11403,-2.60077,LS+MCMC,2.97,0.61,-0.43,0.1394,,,89.76,,,582.0,,,27.2,18.29,-9.65,64.9,11.7,-11.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,q1_q17_dr25_koi,9.976729,27.840118,44.7,2,51.0,2.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.7615,Mandel and Agol (2002 ApJ 580 171),,,009/009729/009729691/dv/kplr009729691-20160209194854_dvr.pdf,009/009729/009729691/dv/kplr009729691-002-20160209194854_dvs.pdf,5211.0,181.0,-163.0,4.447,0.12,-0.18,0.08,0.25,-0.3,0.895,0.186,-0.129,0.817,0.104,-0.064,,,,q1_q17_dr25_stellar,298.60788,46.453678,14.548,15.249,14.433,14.248,14.055,13.063,12.627,12.519,0.052,19.90719,1e-05,46.45354,0.00011,-0.07,0.38,-0.5,0.38,9e-05,0.00037,0.00044,0.00039,0.17,0.13,0.04,0.16,0.17,0.14,0.08,0.14,0.03,0.18,0.09,0.15,K01751,multi,thin,0.0642,True,thin,0.0642,862,883,21,candidate_in_category_with_unpublished_final_rejections,0.792,5111.6,4.579,-0.146,0.755,0.261,-0.917,-0.826,,5130.0,0.75,0.0,0.0,True,True,True,original_archive,untracked_local_posterior/published_inventory_cloud_equal_50k/K01751_K01751_02_eomega_posterior.npz,uniform_paired_direct_importance,cloud_missing_run,alderaan,False,missing_qc_reason,posterior_available
1164,3967760,K01760.01,Kepler-317 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.677,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.52418625,2.365e-05,-2.365e-05,135.62306,0.00334,-0.00334,2454968.623,0.00334,-0.00334,0.0,,,,,,0.492,0.449,-0.286,2.826,0.111,-0.111,,,,491.0,26.1,-26.1,0.02055,0.000308,-0.001366,1.48079,0.83714,-0.27586,LS+MCMC,2.25,0.27,-0.29,0.0583,,,87.89,,,976.0,,,214.86,69.72,-61.83,13.37,3.8,-3.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,q1_q17_dr25_koi,4.0776553,17.317513,20.7,2,194.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.2191,Mandel and Agol (2002 ApJ 580 171),,,003/003967/003967760/dv/kplr003967760-20160209194854_dvr.pdf,003/003967/003967760/dv/kplr003967760-001-20160209194854_dvs.pdf,5334.0,79.0,-79.0,4.372,0.132,-0.099,0.16,0.15,-0.15,1.004,0.118,-0.131,0.865,0.064,-0.032,,,,q1_q17_dr25_stellar,294.94388,39.032059,15.377,16.058,15.324,15.085,14.981,14.095,13.722,13.668,0.0,19.662885,1.8e-05,39.03195,0.0002,-1.7,0.74,-0.4,0.72,0.00091,0.00035,5e-05,0.00034,-0.46,0.19,0.6,0.25,0.75,0.23,-0.37,0.19,0.58,0.25,0.68,0.23,K01760,multi,thin,0.0471,False,thin,0.0471,862,883,21,candidate_in_category_with_unpublished_final_rejections,0.91,5602.3,4.544,-0.124,0.843,0.176,-0.941,-0.914,1.57,5323.0,0.846,0.0,0.0,True,False,True,original_archive,untracked_local_posterior/published_inventory_archive_equal_50k/K01760_K01760_01_eomega_posterior.npz,uniform_paired_direct_importance,original_alderaan_archive,alderaan,False,missing_qc_reason,posterior_available
