rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_target,system,disk_published,p_thick_published,has_measured_velocity,disk,P_thick,paper_category_target,pre_visual_category_count,category_excess_before_visual_qc,paper_membership_status,berger_mass,berger_teff,berger_logg,berger_feh,berger_rad,rho_log,rho_log_upper,rho_log_lower,berger_age,berger2018_teff,berger2018_rad,berger2018_evol,berger2018_bin,archive_result_target_available,cloud_result_target_available,any_result_target_available,preferred_result_source
4793,9459162,K04818.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.79892774,9.915e-05,-9.915e-05,133.289,0.0213,-0.0213,2454966.289,0.0213,-0.0213,0.0,,,,,,0.13,0.325,-0.13,4.112,0.635,-0.635,,,,47.0,7.1,-7.1,0.00636,0.000436,-0.000646,0.46281,0.14332,-0.2994,LS+MCMC,1.46,0.32,-0.39,0.0547,,,88.95,,,1869.0,,,2888.6,1834.9,-1537.68,7.07,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3189,0.274,q1_q17_dr25_koi,2.9231021,9.294282,8.3,1,357.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7309,Mandel and Agol (2002 ApJ 580 171),,,009/009459/009459162/dv/kplr009459162-20160209194854_dvr.pdf,009/009459/009459162/dv/kplr009459162-001-20160209194854_dvs.pdf,6831.0,163.0,-225.0,3.971,0.228,-0.123,-0.08,0.3,-0.3,2.106,0.463,-0.566,1.511,0.183,-0.252,,,,q1_q17_dr25_stellar,289.3483,46.05468,13.008,13.217,12.939,12.902,12.922,12.129,11.95,11.91,0.079,19.289878,2.5e-05,46.05493,0.00023,-0.29,0.94,0.9,0.81,1.4e-05,4.4e-05,-4.5e-05,3.8e-05,-0.05,0.29,0.07,0.31,0.09,0.34,-0.09,0.29,0.1,0.29,0.14,0.34,K04818,single,thin,0.0595,True,thin,0.0595,1121,1121,0,category_count_exact_before_visual_qc,1.432,6876.9,4.163,0.015,1.633,-0.489,-1.474,-1.526,1.29,6845.0,1.647,0.0,0.0,False,False,False,missing
4860,10584140,K04833.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.31724247,7.409e-05,-7.409e-05,133.4243,0.0134,-0.0134,2454966.424,0.0134,-0.0134,0.0,,,,,,0.252,0.207,-0.252,4.126,0.406,-0.406,,,,59.0,6.2,-6.2,0.007067,0.00039,-0.000496,0.48509,0.07071,-0.28895,LS+MCMC,1.01,0.29,-0.29,0.0516,,,88.15,,,1332.0,,,743.6,641.87,-412.12,7.82,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2918,0.3434,q1_q17_dr25_koi,3.6406784,8.771031,11.3,1,143.0,1.0,q1_q17_dr25_tce,10011001100110011000000000000000,0.5908,Mandel and Agol (2002 ApJ 580 171),,,010/010584/010584140/dv/kplr010584140-20160209194854_dvr.pdf,010/010584/010584140/dv/kplr010584140-001-20160209194854_dvs.pdf,5992.0,188.0,-209.0,4.195,0.258,-0.172,-0.2,0.3,-0.3,1.31,0.371,-0.371,0.979,0.155,-0.127,,,,q1_q17_dr25_stellar,284.31693,47.887112,13.6,14.052,13.553,13.406,13.346,12.491,12.163,12.098,0.012,18.954371,3.5e-05,47.88712,0.00034,-3.3,1.3,0.0,1.2,0.000172,6.9e-05,2.7e-05,6.8e-05,0.68,0.92,0.27,0.71,0.73,0.9,0.51,0.92,0.54,0.71,0.74,0.82,K04833,single,thin,0.0488,False,thin,0.0488,1121,1121,0,category_count_exact_before_visual_qc,1.115,5898.4,4.135,0.026,1.495,-0.479,-1.434,-1.414,5.93,5747.0,1.522,1.0,0.0,False,False,False,missing
6320,3101178,K04963.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.858,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,59.4037839,0.0008493,-0.0008493,159.80356,0.00994,-0.00994,2454992.804,0.00994,-0.00994,0.0,,,,,,0.94,0.016,-0.661,10.041,0.276,-0.276,,,,123.5,8.2,-8.2,0.012476,6e-06,-0.002414,0.02663,0.51455,-0.01394,LS+MCMC,1.65,0.44,-0.37,0.2942,,,86.84,,,570.0,,,24.93,19.91,-11.98,17.06,8.5,-8.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3026,q1_q17_dr25_koi,3.9041092,9.542946,17.0,1,23.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.0287,Mandel and Agol (2002 ApJ 580 171),,,003/003101/003101178/dv/kplr003101178-20160209194854_dvr.pdf,003/003101/003101178/dv/kplr003101178-001-20160209194854_dvs.pdf,6373.0,179.0,-247.0,4.256,0.204,-0.167,-0.54,0.3,-0.3,1.209,0.325,-0.266,0.961,0.145,-0.108,,,,q1_q17_dr25_stellar,287.04688,38.231617,11.679,12.278,11.628,11.423,,11.246,11.001,10.975,0.682,19.136456,1.4e-05,38.23152,0.00019,-0.11,0.59,-0.35,0.69,1.3e-05,7.6e-05,4.2e-05,8.9e-05,-0.01,0.69,0.8,1.4,0.8,1.4,0.03,0.76,1.0,1.5,1.0,1.5,K04963,single,thin,0.0447,False,thin,0.0447,1121,1121,0,category_count_exact_before_visual_qc,1.724,6813.8,3.82,0.009,2.655,-1.045,-1.983,-2.05,1.24,6369.0,2.795,1.0,0.0,False,False,False,missing
6373,3425363,K04977.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,25.5338535,0.0004043,-0.0004043,153.586,0.0139,-0.0139,2454986.586,0.0139,-0.0139,0.0,,,,,,0.1577,0.4801,-0.1576,2.076,0.562,-0.562,,,,368.0,124.0,-124.0,0.01702,0.005239,-0.00389,24.41299,501.96555,-23.1927,MCMC,1.18,0.1,-0.11,0.1454,,,89.95,,,410.0,,,6.66,2.2,-1.83,94.4,46.2,-46.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1157,0.6192,q1_q16_koi,,,8.3,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,003/003425/003425363/dv/kplr003425363-20130815195353_dvr.pdf,003/003425/003425363/dv/kplr003425363-001-20130826182306_dvs.pdf,4445.0,134.0,-131.0,4.63,0.052,-0.031,-0.26,0.33,-0.32,0.635,0.055,-0.061,0.629,0.066,-0.052,,,,stellar_q1_q16,285.5293,38.548141,15.573,16.636,15.527,15.118,14.91,13.786,13.172,13.052,0.011,19.035282,3.5e-05,38.54789,0.00037,-0.2,1.5,-0.9,1.3,-0.00076,0.00064,0.0006,0.00058,2.5,1.8,-1.39,0.62,2.9,1.5,-0.5,1.7,-0.52,0.55,0.7,1.6,K04977,single,thin,0.1477,False,thin,0.1477,1121,1121,0,category_count_exact_before_visual_qc,0.792,4809.8,4.495,0.253,0.829,0.137,-0.954,-1.023,,4446.0,0.917,0.0,1.0,False,False,False,missing
6181,5551240,K05178.01,Kepler-1626 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.13960513,4.082e-05,-4.082e-05,134.04705,0.00684,-0.00684,2454967.047,0.00684,-0.00684,0.0,,,,,,0.344,0.099,-0.344,3.31,0.184,-0.184,,,,106.7,10.6,-10.6,0.009625,0.000417,-0.000693,0.8298,0.31729,-0.25221,LS+MCMC,1.24,0.4,-0.13,0.0537,,,87.83,,,1352.0,,,789.48,728.35,-238.38,9.09,3.5,-3.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3103,0.2947,q1_q17_dr25_koi,4.5238996,11.426692,11.6,1,327.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6324,Mandel and Agol (2002 ApJ 580 171),,,005/005551/005551240/dv/kplr005551240-20160209194854_dvr.pdf,005/005551/005551240/dv/kplr005551240-001-20160209194854_dvs.pdf,6535.0,154.0,-212.0,4.373,0.065,-0.195,-0.1,0.25,-0.3,1.181,0.382,-0.127,1.202,0.164,-0.164,,,,q1_q17_dr25_stellar,296.50043,40.72123,14.275,14.612,14.223,14.131,14.084,13.255,13.039,12.967,0.009,19.766711,1.6e-05,40.72103,0.00014,0.6,0.64,-0.71,0.52,-0.000129,7.3e-05,5.3e-05,6e-05,-0.31,0.59,-0.19,0.55,0.36,0.69,-0.42,0.58,-0.22,0.52,0.47,0.65,K05178,single,thin,0.0492,False,thin,0.0492,1121,1121,0,category_count_exact_before_visual_qc,1.344,6653.6,4.219,0.031,1.485,-0.393,-1.334,-1.364,1.43,6553.0,1.521,0.0,0.0,False,False,False,missing
6560,7625138,K05406.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,5.71966537,5.105e-05,-5.105e-05,131.78147,0.00788,-0.00788,2454964.781,0.00788,-0.00788,0.0,,,,,,0.1103,0.3589,-0.1103,3.938,0.195,-0.195,,,,19.1,1.8,-1.8,0.004029,0.000286,-0.000174,0.78869,0.05654,-0.37285,MCMC,0.82,0.34,-0.29,0.067,,,89.38,,,1479.0,,,1131.75,1344.26,-715.95,11.09,0.795,-0.795,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3071,0.3057,q1_q16_koi,,,11.3,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,007/007625/007625138/dv/kplr007625138-20130815195353_dvr.pdf,007/007625/007625138/dv/kplr007625138-001-20130826182306_dvs.pdf,6356.0,151.0,-187.0,3.985,0.301,-0.212,-0.14,0.24,-0.28,1.865,0.767,-0.665,1.227,0.299,-0.22,,,,stellar_q1_q16,296.65967,43.27029,11.331,11.652,11.281,11.193,11.171,10.348,10.114,10.06,0.002,19.777362,3.1e-05,43.27083,0.00029,2.0,1.2,2.0,1.1,-3.3e-05,2.5e-05,-2.8e-05,2.2e-05,-0.19,0.87,-1.02,0.41,1.03,0.85,0.25,0.91,-0.81,0.46,0.84,0.91,K05406,single,thin,0.2021,True,thin,0.2021,1121,1121,0,category_count_exact_before_visual_qc,1.326,6613.5,4.261,0.042,1.41,-0.327,-1.448,-1.422,1.19,6317.0,1.439,0.0,0.0,False,False,False,missing
6589,7672215,K05411.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.903,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.1734401,0.0002168,-0.0002168,142.5962,0.0134,-0.0134,2454975.596,0.0134,-0.0134,0.0,,,,,,0.268,0.191,-0.268,4.545,0.457,-0.457,,,,61.3,8.0,-8.0,0.007326,0.000453,-0.000623,0.92097,0.26163,-0.49353,LS+MCMC,1.4,0.47,-0.28,0.1133,,,89.16,,,1279.0,,,632.06,635.93,-299.65,18.25,5.2,-5.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3376,0.2353,q1_q17_dr25_koi,3.3070433,8.559556,9.0,1,119.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1287,Mandel and Agol (2002 ApJ 580 171),,,007/007672/007672215/dv/kplr007672215-20160209194854_dvr.pdf,007/007672/007672215/dv/kplr007672215-001-20160209194854_dvs.pdf,7372.0,231.0,-334.0,4.142,0.124,-0.202,-0.04,0.2,-0.35,1.752,0.581,-0.358,1.552,0.219,-0.241,,,,q1_q17_dr25_stellar,287.93747,43.377659,13.335,13.484,13.286,13.289,13.309,12.553,12.39,12.344,0.082,19.195859,2.6e-05,43.37799,0.00028,1.1,1.0,1.2,1.0,-1.8e-05,5.3e-05,-6.4e-05,5.3e-05,0.69,0.53,-0.1,1.0,0.7,0.65,0.79,0.51,-0.13,0.9,0.81,0.59,K05411,single,thin,0.0828,True,thin,0.0828,1121,1121,0,category_count_exact_before_visual_qc,1.367,6894.8,4.113,-0.205,1.695,-0.557,-1.549,-1.599,1.78,7375.0,1.648,0.0,0.0,False,False,False,missing
6937,8279146,K05497.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,93.359737,0.001796,-0.001796,155.8348,0.0144,-0.0144,2454988.835,0.0144,-0.0144,0.0,,,,,,0.0547,0.3851,-0.0545,5.397,0.458,-0.458,,,,38.3,6.2,-6.2,0.005735,0.000361,-0.000715,5.07358,1.26482,-2.70962,MCMC,1.05,0.49,-0.29,0.4308,,,89.95,,,592.0,,,29.01,39.16,-15.37,132.7,33.1,-33.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3117,0.2718,q1_q16_koi,,,8.1,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,008/008279/008279146/dv/kplr008279146-20130815195353_dvr.pdf,008/008279/008279146/dv/kplr008279146-001-20130826182306_dvs.pdf,6809.0,153.0,-206.0,4.078,0.215,-0.256,-0.4,0.22,-0.3,1.673,0.78,-0.453,1.224,0.277,-0.187,,,,stellar_q1_q16,282.24631,44.28228,10.926,11.1,10.869,10.842,10.878,10.097,9.936,9.899,0.0,18.816366,5.3e-05,44.28147,0.00038,-2.1,2.1,-2.9,1.4,0.00011,0.00011,0.000158,7e-05,-1.96,0.74,-2.5,1.2,3.2,1.1,-1.82,0.83,-2.4,1.3,3.0,1.1,K05497,single,thin,0.1213,True,thin,0.1213,1121,1121,0,category_count_exact_before_visual_qc,1.464,7023.0,4.17,0.011,1.646,-0.488,-1.516,-1.61,1.12,6682.0,1.689,0.0,0.0,False,False,False,missing
6721,8745553,K05568.01,Kepler-1633 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.814,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,62.134919,0.002027,-0.002027,154.0853,0.0267,-0.0267,2454987.085,0.0267,-0.0267,0.0,,,,,,0.827,0.127,-0.621,8.711,0.854,-0.854,,,,147.5,15.4,-15.4,0.012505,0.001695,-0.0019,0.15864,0.38905,-0.14669,LS+MCMC,6.71,1.09,-3.27,0.3875,,,88.51,,,925.0,,,172.96,73.65,-130.23,31.9,15.6,-15.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2918,0.3647,q1_q17_dr25_koi,4.8211575,9.631921,10.6,1,8.0,1.0,q1_q17_dr25_tce,1010101010101010000000000000000,0.1921,Mandel and Agol (2002 ApJ 580 171),,,008/008745/008745553/dv/kplr008745553-20160209194854_dvr.pdf,008/008745/008745553/dv/kplr008745553-001-20160209194854_dvs.pdf,5889.0,79.0,-88.0,3.358,0.45,-0.079,0.28,0.15,-0.15,4.912,0.799,-2.396,2.006,0.136,-0.511,,,,q1_q17_dr25_stellar,288.5152,44.923229,13.435,13.763,13.395,13.295,13.273,12.447,12.19,12.109,0.301,19.234381,3.3e-05,44.92315,0.00036,1.3,1.2,-0.3,1.3,-0.00022,0.00019,4e-05,0.0002,-1.12,0.46,0.64,0.76,1.29,0.69,-1.14,0.35,0.52,0.65,1.25,0.45,K05568,single,thin,0.3267,True,thin,0.3267,1121,1121,0,category_count_exact_before_visual_qc,1.308,6266.5,4.018,-0.086,1.846,-0.689,-1.727,-1.673,2.87,5875.0,1.92,1.0,0.0,False,False,False,missing
6926,9993683,K05748.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.989,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,29.9371143,0.000511,-0.000511,145.1081,0.0131,-0.0131,2454978.108,0.0131,-0.0131,0.0,,,,,,0.321,0.142,-0.321,4.435,0.42,-0.42,,,,194.3,20.1,-20.1,0.012571,0.000689,-0.001087,2.56333,0.75601,-1.28614,LS+MCMC,1.19,0.06,-0.1,0.1758,,,89.63,,,501.0,,,14.87,2.65,-3.19,49.5,14.6,-14.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1496,0.5746,q1_q17_dr25_koi,4.789839,9.361239,11.6,1,44.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3195,Mandel and Agol (2002 ApJ 580 171),,,009/009993/009993683/dv/kplr009993683-20160209194854_dvr.pdf,009/009993/009993683/dv/kplr009993683-001-20160209194854_dvs.pdf,5115.0,84.0,-76.0,4.47,0.09,-0.03,0.12,0.15,-0.15,0.866,0.044,-0.075,0.808,0.06,-0.03,,,,q1_q17_dr25_stellar,282.50021,46.918571,14.489,15.146,14.426,14.208,14.112,13.107,12.62,12.603,0.074,18.833331,3.7e-05,46.91815,0.00034,-0.6,1.4,-1.5,1.2,0.00011,0.00025,0.00028,0.00023,-0.08,0.44,-1.14,0.51,1.14,0.51,-0.04,0.41,-1.14,0.51,1.14,0.51,K05748,single,thin,0.0451,False,thin,0.0451,1121,1121,0,category_count_exact_before_visual_qc,0.863,5258.9,4.341,0.168,1.035,-0.113,-1.157,-1.252,16.58,5112.0,1.061,0.0,1.0,False,False,False,missing
7174,11407847,K05895.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.949,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.8307724,0.000294,-0.000294,140.1105,0.0234,-0.0234,2454973.11,0.0234,-0.0234,0.0,,,,,,0.592,0.369,-0.383,8.791,0.532,-0.532,,,,136.0,12.9,-12.9,0.011053,0.00017,-0.00112,0.08191,0.1059,-0.00016,LS+MCMC,1.16,0.29,-0.17,0.0968,,,85.99,,,770.0,,,83.17,63.41,-29.6,8.46,3.6,-3.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2396,0.4415,q1_q17_dr25_koi,3.1806917,10.367621,12.4,1,114.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.769,Mandel and Agol (2002 ApJ 580 171),,,011/011407/011407847/dv/kplr011407847-20160209194854_dvr.pdf,011/011407/011407847/dv/kplr011407847-001-20160209194854_dvs.pdf,5550.0,166.0,-166.0,4.411,0.124,-0.186,-0.08,0.3,-0.3,0.958,0.241,-0.141,0.862,0.111,-0.074,,,,q1_q17_dr25_stellar,294.30084,49.240311,15.337,15.953,15.288,15.073,14.985,14.021,13.567,13.494,0.706,19.620064,3.6e-05,49.24047,0.00037,0.3,1.3,0.6,1.3,-6e-05,0.00017,-7e-05,0.00018,0.62,0.72,-0.09,0.77,0.63,0.72,0.4,0.72,-0.05,0.77,0.4,0.72,K05895,single,thin,0.0512,False,thin,0.0512,1121,1121,0,category_count_exact_before_visual_qc,1.111,5255.7,3.786,-0.024,2.207,-1.004,-1.608,-1.702,6.51,5550.0,2.209,1.0,2.0,False,False,False,missing
7075,11811382,K05934.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,LPP_ALT_TOO_HIGH---EYEBALL---INVERT_DIFF,19.3854894,0.0006356,-0.0006356,142.34859,0.00512,-0.00512,2454975.349,0.00512,-0.00512,0.0,,,,,,0.0074,0.503,-0.0073,1.031,0.238,-0.238,,,,4560.0,1128.0,-1128.0,0.061464,0.012407,-0.004491,178.09914,201.63521,-173.67519,MCMC,6.13,2.97,-0.83,0.1312,,,89.95,,,632.0,,,37.73,56.56,-12.21,152.4,57.5,-57.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2325,0.4526,q1_q17_dr24_koi,6.6949096,18.876179,2.7,1,69.0,1.0,q1_q17_dr24_tce,11111111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,011/011811/011811382/dv/kplr011811382-20141002224145_dvr.pdf,011/011811/011811382/dv/kplr011811382-001-20141002224145_dvs.pdf,5432.0,172.0,-133.0,4.42,0.122,-0.314,-0.16,0.34,-0.26,0.913,0.443,-0.124,0.801,0.143,-0.06,,,,stellar_q1_q16,290.36365,50.052608,13.891,14.478,13.833,13.639,13.54,12.557,12.171,12.047,0.0,19.357546,1.5e-05,50.05271,0.00017,-1.04,0.51,0.37,0.61,0.0004,0.00017,-0.00013,0.00021,-0.64,0.14,0.85,0.15,1.07,0.16,-0.52,0.14,0.71,0.14,0.88,0.16,K05934,single,thin,0.0576,True,thin,0.0576,1121,1121,0,category_count_exact_before_visual_qc,0.88,5208.0,4.51,0.14,0.861,0.136,-0.914,-0.875,6.42,5437.0,0.846,0.0,0.0,False,False,False,missing
7544,9418619,K06068.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_SATURATED,6.150251376,7e-07,-7e-07,134.4228253,8.79e-05,-8.79e-05,2454967.423,8.79e-05,-8.79e-05,0.0,,,,,,1.27,0.247,-0.116,1.68923,0.00306,-0.00306,,,,2128.7,2.2,-2.2,0.319491,0.240851,-0.110863,0.50105,0.02003,-0.0402,LS+MCMC,100.03,34.46,-37.93,0.0875,,,82.71,,,2251.0,,,6066.49,6163.4,-4172.88,10.006,0.4,-0.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2912,0.2291,q1_q17_dr25_koi,117.93268,1004.3967,471.0,1,175.0,1.0,q1_q17_dr25_tce,11111101110111011000000000000000,0.3751,Mandel and Agol (2002 ApJ 580 171),,,009/009418/009418619/dv/kplr009418619-20160209194854_dvr.pdf,009/009418/009418619/dv/kplr009418619-001-20160209194854_dvs.pdf,8914.0,246.0,-458.0,3.896,0.27,-0.18,0.07,0.25,-0.6,2.867,0.988,-1.087,2.357,0.353,-0.656,,,,q1_q17_dr25_stellar,297.18176,45.988441,10.622,10.559,10.643,10.793,10.889,10.281,10.263,10.241,,19.81212069,7.8e-07,45.9884909,6.1e-06,0.127,0.029,0.183,0.022,-0.000213,6.3e-05,,,-1.6,0.67,-0.74,0.33,1.76,0.74,-2.12,0.66,-0.76,0.31,2.25,0.72,K06068,single,thin,0.0427,False,thin,0.0427,1121,1121,0,category_count_exact_before_visual_qc,2.128,9612.2,4.242,-0.075,1.819,-0.458,-1.495,-1.517,0.22,8894.0,1.896,0.0,0.0,False,False,False,missing
7265,3545840,K06102.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,54.2916336,0.000827,-0.000827,172.0219,0.0115,-0.0115,2455005.022,0.0115,-0.0115,0.0,,,,,,0.7285,0.0407,-0.5362,3.364,0.462,-0.462,,,,97.8,13.2,-13.2,0.009748,0.000165,-0.001294,4.11273,13.85876,-3.18424,MCMC,1.67,1.06,-0.35,0.3102,,,89.38,,,665.0,,,46.21,88.28,-20.75,86.2,41.5,-41.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3171,0.2781,q1_q16_koi,,,7.9,1,,3.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,003/003545/003545840/dv/kplr003545840-20130815195353_dvr.pdf,003/003545/003545840/dv/kplr003545840-003-20130826182306_dvs.pdf,6711.0,140.0,-218.0,4.179,0.135,-0.355,-0.02,0.23,-0.36,1.565,0.997,-0.324,1.353,0.288,-0.25,,,,stellar_q1_q16,291.75204,38.66254,10.915,11.115,10.848,10.822,10.843,10.034,9.863,9.833,0.225,19.450135,1.6e-05,38.66235,0.00029,-0.03,0.68,-0.7,1.0,6e-06,7.8e-05,0.00011,0.00012,0.85,0.65,-1.3,1.1,1.59,0.97,0.84,0.62,-1.26,0.87,1.51,0.94,K06102,single,thin,0.0727,True,thin,0.0727,1121,1121,0,category_count_exact_before_visual_qc,1.779,7017.2,3.786,-0.061,2.817,-1.104,-2.127,-2.192,1.12,6323.0,2.975,1.0,0.0,False,False,False,missing
8333,2994092,K06301.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.789,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,50.271927,0.001128,-0.001128,160.466,0.0177,-0.0177,2454993.466,0.0177,-0.0177,0.0,,,,,,0.205,0.246,-0.205,6.073,0.514,-0.514,,,,574.5,67.7,-67.7,0.022157,0.001224,-0.001732,1.90128,0.32085,-0.95501,LS+MCMC,2.94,0.88,-0.38,0.2894,,,89.81,,,589.0,,,28.51,24.34,-10.19,63.3,10.7,-10.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3138,0.2998,q1_q17_dr25_koi,3.5925608,8.248254,9.3,1,24.0,1.0,q1_q17_dr25_tce,11111111111111000000000000000,0.5414,Mandel and Agol (2002 ApJ 580 171),,,002/002994/002994092/dv/kplr002994092-20160209194854_dvr.pdf,002/002994/002994092/dv/kplr002994092-001-20160209194854_dvs.pdf,6520.0,158.0,-270.0,4.375,0.062,-0.188,0.07,0.25,-0.3,1.215,0.362,-0.155,1.279,0.154,-0.188,,,,q1_q17_dr25_stellar,292.40063,38.134579,15.923,16.342,15.882,15.744,15.719,14.868,14.612,14.558,0.09,19.493386,3.2e-05,38.13475,0.00037,0.4,1.4,0.6,1.3,-0.00042,0.00073,-0.00074,0.00072,1.13,0.74,0.09,0.53,1.14,0.75,0.82,0.71,0.06,0.51,0.82,0.73,K06301,single,thin,0.0577,False,thin,0.0577,1121,1121,0,category_count_exact_before_visual_qc,1.247,6319.8,4.213,-0.01,1.423,-0.389,-0.872,-0.968,2.4,6529.0,1.492,0.0,0.0,False,False,False,missing
